time_s,time_ps,source_V,analytic_rx_V,tool_rx_V,tool_minus_analytic_V
1.8700000000000000e-10,1.8700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.4315393304976414e-17,1.4315393304976414e-17
1.8800000000000000e-10,1.8800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,2.1928334781579087e-17,2.1928334781579087e-17
1.8899999999999999e-10,1.8900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-8.6155673466152494e-18,-8.6155673466152494e-18
1.8999999999999999e-10,1.9000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,2.9436171467308810e-17,2.9436171467308810e-17
1.9099999999999999e-10,1.9100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,2.9705937263273724e-17,2.9705937263273724e-17
1.9200000000000001e-10,1.9200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,3.7422552125214510e-17,3.7422552125214510e-17
1.9300000000000001e-10,1.9300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.8841314615063784e-17,4.8841314615063784e-17
1.9400000000000000e-10,1.9400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,9.4518202204936300e-17,9.4518202204936300e-17
1.9500000000000000e-10,1.9500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,7.0403526596128008e-17,7.0403526596128008e-17
1.9600000000000000e-10,1.9600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,8.6946877678215223e-17,8.6946877678215223e-17
1.9699999999999999e-10,1.9700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.6554555688237477e-17,5.6554555688237477e-17
1.9799999999999999e-10,1.9800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.9852308506853392e-17,1.9852308506853392e-17
1.9899999999999998e-10,1.9900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.0247375704312785e-17,5.0247375704312785e-17
2.0000000000000001e-10,2.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,6.8776223531442411e-18,6.8776223531442411e-18
2.0100000000000000e-10,2.0100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,7.7390882244765632e-18,7.7390882244765632e-18
2.0200000000000000e-10,2.0200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.1737105475516749e-17,4.1737105475516749e-17
2.0300000000000000e-10,2.0300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,2.9775655226073678e-18,2.9775655226073678e-18
2.0399999999999999e-10,2.0400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,6.5378161899615369e-18,6.5378161899615369e-18
2.0499999999999999e-10,2.0500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.2417512020330930e-17,-2.2417512020330930e-17
2.0599999999999999e-10,2.0600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-3.8708665308682404e-17,-3.8708665308682404e-17
2.0699999999999998e-10,2.0700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.8439721013970363e-17,-1.8439721013970363e-17
2.0800000000000001e-10,2.0800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.0569770092913285e-17,-1.0569770092913285e-17
2.0900000000000000e-10,2.0900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.0923895564104459e-17,-2.0923895564104459e-17
2.1000000000000000e-10,2.1000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-7.3784197509502861e-18,-7.3784197509502861e-18
2.1100000000000000e-10,2.1100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,6.5057474489559307e-18,6.5057474489559307e-18
2.1199999999999999e-10,2.1200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.9452269976206303e-18,4.9452269976206303e-18
2.1299999999999999e-10,2.1300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.2816791787166192e-17,-2.2816791787166192e-17
2.1399999999999998e-10,2.1400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-4.8052720001874355e-17,-4.8052720001874355e-17
2.1500000000000001e-10,2.1500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.4328552589914568e-17,-1.4328552589914568e-17
2.1600000000000000e-10,2.1600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.9463205728136761e-17,-1.9463205728136761e-17
2.1700000000000000e-10,2.1700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.0305170193085648e-17,-2.0305170193085648e-17
2.1800000000000000e-10,2.1800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.5794599692747747e-17,-1.5794599692747747e-17
2.1899999999999999e-10,2.1900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.9754395926509837e-17,-2.9754395926509837e-17
2.1999999999999999e-10,2.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.6050705334648090e-17,4.6050705334648090e-17
2.2099999999999999e-10,2.2100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,6.1282742945002097e-18,6.1282742945002097e-18
2.2199999999999998e-10,2.2200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.6099310399052179e-17,-1.6099310399052179e-17
2.2300000000000001e-10,2.2300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.3920515050423412e-17,1.3920515050423412e-17
2.2400000000000000e-10,2.2400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-5.7124851947805888e-18,-5.7124851947805888e-18
2.2500000000000000e-10,2.2500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-7.1825632637885125e-18,-7.1825632637885125e-18
2.2600000000000000e-10,2.2600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.4277258797102387e-18,5.4277258797102387e-18
2.2699999999999999e-10,2.2700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,7.6808182678017379e-18,7.6808182678017379e-18
2.2799999999999999e-10,2.2800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.6704460316075614e-17,1.6704460316075614e-17
2.2899999999999998e-10,2.2900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.6526329421716912e-18,5.6526329421716912e-18
2.3000000000000001e-10,2.3000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.0940748307591920e-17,-2.0940748307591920e-17
2.3100000000000000e-10,2.3100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.0481290875779734e-17,1.0481290875779734e-17
2.3200000000000000e-10,2.3200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-5.7388180584744990e-18,-5.7388180584744990e-18
2.3299999999999997e-10,2.3300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.0792033428566581e-17,5.0792033428566581e-17
2.3400000000000002e-10,2.3400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,3.4077458172410065e-17,3.4077458172410065e-17
2.3500000000000002e-10,2.3500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.7412146077380050e-17,4.7412146077380050e-17
2.3600000000000001e-10,2.3600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,8.9932766327513321e-17,8.9932766327513321e-17
2.3700000000000001e-10,2.3700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,7.0270434241639466e-17,7.0270434241639466e-17
2.3800000000000001e-10,2.3800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.1181022854964219e-16,1.1181022854964219e-16
2.3900000000000000e-10,2.3900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,8.7054185244309214e-17,8.7054185244309214e-17
2.4000000000000000e-10,2.4000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,8.7356495552662336e-17,8.7356495552662336e-17
2.4099999999999999e-10,2.4100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,7.1609371495367822e-17,7.1609371495367822e-17
2.4199999999999999e-10,2.4200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,7.9370331853050868e-17,7.9370331853050868e-17
2.4299999999999999e-10,2.4300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,6.3706736896748722e-17,6.3706736896748722e-17
2.4399999999999998e-10,2.4400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.7548288424753345e-17,5.7548288424753345e-17
2.4499999999999998e-10,2.4500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.4516501795093744e-17,5.4516501795093744e-17
2.4599999999999998e-10,2.4600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,3.1996192536892896e-17,3.1996192536892896e-17
2.4699999999999997e-10,2.4700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.7349325157386880e-17,1.7349325157386880e-17
2.4799999999999997e-10,2.4800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-5.0466408145226193e-18,-5.0466408145226193e-18
2.4900000000000002e-10,2.4900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.6858070153741139e-17,-1.6858070153741139e-17
2.5000000000000002e-10,2.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-3.7037789906254165e-17,-3.7037789906254165e-17
2.5100000000000001e-10,2.5100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-4.8695165853921570e-17,-4.8695165853921570e-17
2.5200000000000001e-10,2.5200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-6.2202185705548744e-17,-6.2202185705548744e-17
2.5300000000000001e-10,2.5300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-9.5127294084089692e-17,-9.5127294084089692e-17
2.5400000000000000e-10,2.5400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-7.3538771355375504e-17,-7.3538771355375504e-17
2.5500000000000000e-10,2.5500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-8.2028538418994510e-17,-8.2028538418994510e-17
2.5599999999999999e-10,2.5600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-9.7106377457378019e-17,-9.7106377457378019e-17
2.5699999999999999e-10,2.5700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-6.2924063920064375e-17,-6.2924063920064375e-17
2.5799999999999999e-10,2.5800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-8.1461796046199307e-17,-8.1461796046199307e-17
2.5899999999999998e-10,2.5900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-8.6619766920268581e-17,-8.6619766920268581e-17
2.5999999999999998e-10,2.6000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-8.6424588122895116e-17,-8.6424588122895116e-17
2.6099999999999998e-10,2.6100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-7.9081745331595132e-17,-7.9081745331595132e-17
2.6199999999999997e-10,2.6200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-7.8970322799440687e-17,-7.8970322799440687e-17
2.6299999999999997e-10,2.6300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-7.1035109388829111e-17,-7.1035109388829111e-17
2.6400000000000002e-10,2.6400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-8.6022483268342029e-17,-8.6022483268342029e-17
2.6500000000000002e-10,2.6500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-8.7620007697486674e-17,-8.7620007697486674e-17
2.6600000000000001e-10,2.6600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-6.6209148781122067e-17,-6.6209148781122067e-17
2.6700000000000001e-10,2.6700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-3.7817763548890081e-17,-3.7817763548890081e-17
2.6800000000000001e-10,2.6800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.1802016725921823e-17,-2.1802016725921823e-17
2.6900000000000000e-10,2.6900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,2.0114156597006901e-17,2.0114156597006901e-17
2.7000000000000000e-10,2.7000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.3718447956611763e-17,5.3718447956611763e-17
2.7099999999999999e-10,2.7100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,9.7466165249764699e-17,9.7466165249764699e-17
2.7199999999999999e-10,2.7200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.0942523074613995e-16,1.0942523074613995e-16
2.7299999999999999e-10,2.7300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.2263184556938742e-16,1.2263184556938742e-16
2.7399999999999998e-10,2.7400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,9.6833580123948250e-17,9.6833580123948250e-17
2.7499999999999998e-10,2.7500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.0332263489485390e-16,1.0332263489485390e-16
2.7599999999999998e-10,2.7600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.0375405470352934e-16,1.0375405470352934e-16
2.7699999999999997e-10,2.7700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,8.7929308852714578e-17,8.7929308852714578e-17
2.7799999999999997e-10,2.7800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,8.1060513199326646e-17,8.1060513199326646e-17
2.7900000000000002e-10,2.7900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.1013069645153276e-16,1.1013069645153276e-16
2.8000000000000002e-10,2.8000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,7.0020527424626146e-17,7.0020527424626146e-17
2.8100000000000001e-10,2.8100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,6.2771661426713956e-17,6.2771661426713956e-17
2.8200000000000001e-10,2.8200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,6.6733683082118363e-17,6.6733683082118363e-17
2.8300000000000001e-10,2.8300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.0075483644910925e-17,5.0075483644910925e-17
2.8400000000000000e-10,2.8400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.9413950941583553e-17,4.9413950941583553e-17
2.8500000000000000e-10,2.8500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.6472723356692669e-17,1.6472723356692669e-17
2.8599999999999999e-10,2.8600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,1.8559964334160529e-17,1.8559964334160529e-17
2.8699999999999999e-10,2.8700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,2.8427435936632105e-17,2.8427435936632105e-17
2.8799999999999999e-10,2.8800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,8.8315252326057803e-18,8.8315252326057803e-18
2.8899999999999998e-10,2.8900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.4783054750414672e-17,-2.4783054750414672e-17
2.8999999999999998e-10,2.9000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-6.1060331684715967e-17,-6.1060331684715967e-17
2.9099999999999998e-10,2.9100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-6.9177104167379169e-17,-6.9177104167379169e-17
2.9199999999999997e-10,2.9200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.3056714041576041e-16,-1.3056714041576041e-16
2.9299999999999997e-10,2.9300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.5606096223151550e-16,-1.5606096223151550e-16
2.9400000000000002e-10,2.9400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.9362922231446827e-16,-1.9362922231446827e-16
2.9500000000000002e-10,2.9500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.7458811020265259e-16,-1.7458811020265259e-16
2.9600000000000001e-10,2.9600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.9919075668844416e-16,-1.9919075668844416e-16
2.9700000000000001e-10,2.9700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-2.0040579247243230e-16,-2.0040579247243230e-16
2.9800000000000000e-10,2.9800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.5305148158264605e-16,-1.5305148158264605e-16
2.9900000000000000e-10,2.9900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.7842102007498735e-16,-1.7842102007498735e-16
3.0000000000000000e-10,3.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.3672968369908937e-16,-1.3672968369908937e-16
3.0099999999999999e-10,3.0100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.5494779906437533e-16,-1.5494779906437533e-16
3.0199999999999999e-10,3.0200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.4691967693351833e-16,-1.4691967693351833e-16
3.0299999999999999e-10,3.0300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.0613913148826424e-16,-1.0613913148826424e-16
3.0399999999999998e-10,3.0400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.2618890142128457e-16,-1.2618890142128457e-16
3.0499999999999998e-10,3.0500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.3532583004187299e-16,-1.3532583004187299e-16
3.0599999999999998e-10,3.0600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.3321139777231848e-16,-1.3321139777231848e-16
3.0699999999999997e-10,3.0700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.3779672127550593e-16,-1.3779672127550593e-16
3.0799999999999997e-10,3.0800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-1.0424457484349920e-16,-1.0424457484349920e-16
3.0900000000000002e-10,3.0900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-6.9309308711182115e-17,-6.9309308711182115e-17
3.1000000000000002e-10,3.1000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-6.9576277271325980e-17,-6.9576277271325980e-17
3.1100000000000001e-10,3.1100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-7.9442763863169577e-17,-7.9442763863169577e-17
3.1200000000000001e-10,3.1200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-4.8391216124588877e-17,-4.8391216124588877e-17
3.1300000000000000e-10,3.1300000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-4.4816832750182365e-17,-4.4816832750182365e-17
3.1400000000000000e-10,3.1400000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-3.4434778181077338e-17,-3.4434778181077338e-17
3.1500000000000000e-10,3.1500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-4.1692848053921338e-17,-4.1692848053921338e-17
3.1599999999999999e-10,3.1600000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,-4.0312679307332393e-17,-4.0312679307332393e-17
3.1699999999999999e-10,3.1700000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,3.9254897695508756e-18,3.9254897695508756e-18
3.1799999999999999e-10,3.1800000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.0852283793962586e-17,4.0852283793962586e-17
3.1899999999999998e-10,3.1900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,5.4912111636739968e-17,5.4912111636739968e-17
3.1999999999999998e-10,3.2000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.2803797648668474e-17,4.2803797648668474e-17
3.2099999999999998e-10,3.2100000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,4.3118875803724602e-17,4.3118875803724602e-17
3.2199999999999997e-10,3.2200000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,9.4101843497253358e-17,9.4101843497253358e-17
